trace	total.br.len	tree.height
mean	986.449377087981	86.6724244678464
stderr.of.mean	1.30954599955243	0.14994221026907
stdev	36.8456284877925	5.71568033418473
variance	1357.60033866043	32.669001682586
median	984.378867245532	86.3819275557099
mode	numeric	numeric
geometric.mean	985.764867094112	86.48645849816
HPD95.lower	916.956701950911	76.5348171450103
HPD95.upper	1062.06902784046	98.2917106444979
ACT	NA	NA
ESS	792.0849526209	1453.8827648563
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
